H1_HHID,HP_ID,Home_pcode,H2_DwellingType,Work_pcode,H4_TotalPax,P1_Age,P5_Employ,num_workers,num_24_below,num_24_55,num_55_above,dis_to_subway,dis_to_center,nPOIs_network,nPOIs_euclidean,URA5region
587975CO,587975CO_2,587975,Private flat/condo,18989.0,3,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,996,11580,0,17,2
587976CR5,587976CR5_1,587976,Private flat/condo,599489.0,7,40-44 yrs old,Employed Full-time,2.0,2.0,3.0,2.0,955,11561,0,13,2
587976CR5,587976CR5_2,587976,Private flat/condo,139964.0,7,40-44 yrs old,Self-employed,2.0,2.0,3.0,2.0,955,11561,0,13,2
587976CR6,587976CR6_1,587976,Private flat/condo,117612.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,955,11561,0,13,2
587976CR6,587976CR6_2,587976,Private flat/condo,469021.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,955,11561,0,13,2
587976DR5,587976DR5_1,587976,Private flat/condo,599489.0,5,30-34 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,955,11561,0,13,2
587976DR5,587976DR5_2,587976,Private flat/condo,611138.0,5,35-39 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,955,11561,0,13,2
587976CR5,587976CR5_3,587976,Private flat/condo,289072.0,7,10-14 yrs old,Full time student,2.0,2.0,3.0,2.0,955,11561,0,13,2
587976CR5,587976CR5_4,587976,Private flat/condo,129957.0,7,15-19 yrs old,Full time student,2.0,2.0,3.0,2.0,955,11561,0,13,2
587976CR6,587976CR6_3,587976,Private flat/condo,539842.0,4,6-9 yrs old,Full time student,2.0,1.0,3.0,0.0,955,11561,0,13,2
587976DR5,587976DR5_3,587976,Private flat/condo,599986.0,5,6-9 yrs old,Full time student,2.0,1.0,3.0,0.0,955,11561,0,13,2
587977DR5,587977DR5_1,587977,Private flat/condo,529482.0,4,35-39 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,887,11498,0,18,2
587977DR5,587977DR5_3,587977,Private flat/condo,609921.0,4,35-39 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,887,11498,0,18,2
587977CR5,587977CR5_3,587977,Private flat/condo,129957.0,3,10-14 yrs old,Full time student,1.0,1.0,1.0,1.0,887,11498,0,18,2
587978CR5,587978CR5_1,587978,Private flat/condo,629122.0,3,50-54 yrs old,Self-employed,1.0,1.0,2.0,0.0,909,11496,0,22,2
587978CR5,587978CR5_3,587978,Private flat/condo,259240.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,909,11496,0,22,2
588196AO,588196AO_1,588196,Private flat/condo,689809.0,4,55-59 yrs old,Employed Full-time,2.0,2.0,0.0,2.0,1137,12208,0,9,2
588196AO,588196AO_2,588196,Private flat/condo,596569.0,4,55-59 yrs old,Employed Full-time,2.0,2.0,0.0,2.0,1137,12208,0,9,2
588196BO,588196BO_1,588196,Private flat/condo,49317.0,6,55-59 yrs old,Employed Full-time,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588196BO,588196BO_2,588196,Private flat/condo,669239.0,6,50-54 yrs old,Employed Full-time,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588196BO,588196BO_5,588196,Private flat/condo,169608.0,6,20-24 yrs old,Employed Full-time,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588196BO,588196BO_6,588196,Private flat/condo,609930.0,6,20-24 yrs old,Employed Full-time,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588196CR5,588196CR5_1,588196,Private flat/condo,51335.0,3,50-54 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,1137,12208,0,9,2
588196CR5,588196CR5_3,588196,Private flat/condo,38982.0,3,20-24 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,1137,12208,0,9,2
588196AO,588196AO_3,588196,Private flat/condo,119077.0,4,20-24 yrs old,Full time student,2.0,2.0,0.0,2.0,1137,12208,0,9,2
588196AO,588196AO_4,588196,Private flat/condo,139651.0,4,15-19 yrs old,Full time student,2.0,2.0,0.0,2.0,1137,12208,0,9,2
588196BO,588196BO_3,588196,Private flat/condo,688846.0,6,15-19 yrs old,Full time student,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588196BO,588196BO_4,588196,Private flat/condo,689285.0,6,10-14 yrs old,Full time student,4.0,4.0,1.0,1.0,1137,12208,0,9,2
588197CR5,588197CR5_1,588197,Private flat/condo,109680.0,2,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1027,12190,0,7,2
588197CR5,588197CR5_2,588197,Private flat/condo,199330.0,2,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1027,12190,0,7,2
588904CR5,588904CR5_2,588904,Landed Property,760102.0,5,50-54 yrs old,Self-employed,2.0,2.0,2.0,1.0,1277,10291,1,19,1
588904CR5,588904CR5_3,588904,Landed Property,139650.0,5,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,1277,10291,1,19,1
588904CR5,588904CR5_4,588904,Landed Property,188065.0,5,20-24 yrs old,Full time student,2.0,2.0,2.0,1.0,1277,10291,1,19,1
588912CR5,588912CR5_2,588912,Landed Property,509921.0,6,40-44 yrs old,Employed Full-time,2.0,2.0,3.0,1.0,1666,10281,1,17,1
588912CR5,588912CR5_4,588912,Landed Property,269734.0,6,10-14 yrs old,Full time student,2.0,2.0,3.0,1.0,1666,10281,1,17,1
588912CR5,588912CR5_5,588912,Landed Property,128806.0,6,10-14 yrs old,Full time student,2.0,2.0,3.0,1.0,1666,10281,1,17,1
588996AR1,588996AR1_2,588996,Private flat/condo,39799.0,6,15-19 yrs old,Employed Full-time,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996AR1,588996AR1_4,588996,Private flat/condo,39799.0,6,15-19 yrs old,Employed Full-time,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996AR1,588996AR1_5,588996,Private flat/condo,159552.0,6,25-29 yrs old,Employed Full-time,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996BR1,588996BR1_1,588996,Private flat/condo,49909.0,4,30-34 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,874,10327,6,29,1
588996BR1,588996BR1_2,588996,Private flat/condo,117438.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,874,10327,6,29,1
588996AR1,588996AR1_1,588996,Private flat/condo,599491.0,6,15-19 yrs old,Full time student,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996AR1,588996AR1_3,588996,Private flat/condo,599491.0,6,15-19 yrs old,Full time student,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996AR1,588996AR1_6,588996,Private flat/condo,229469.0,6,15-19 yrs old,Full time student,3.0,5.0,1.0,0.0,874,10327,6,29,1
588996BR1,588996BR1_4,588996,Private flat/condo,556111.0,4,15-19 yrs old,Full time student,2.0,1.0,3.0,0.0,874,10327,6,29,1
589484AR1,589484AR1_1,589484,Private flat/condo,188064.0,3,40-44 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,453,10146,11,15,1
589484BR1,589484BR1_1,589484,Private flat/condo,239345.0,5,60-64 yrs old,Employed Full-time,4.0,2.0,2.0,1.0,453,10146,11,15,1
589484BR1,589484BR1_2,589484,Private flat/condo,81001.0,5,50-54 yrs old,Employed Full-time,4.0,2.0,2.0,1.0,453,10146,11,15,1
589484BR1,589484BR1_3,589484,Private flat/condo,239345.0,5,25-29 yrs old,Employed Full-time,4.0,2.0,2.0,1.0,453,10146,11,15,1
589484BR1,589484BR1_4,589484,Private flat/condo,239345.0,5,20-24 yrs old,Employed Full-time,4.0,2.0,2.0,1.0,453,10146,11,15,1
589484CR5,589484CR5_1,589484,Private flat/condo,417939.0,4,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,453,10146,11,15,1
589484AR1,589484AR1_2,589484,Private flat/condo,599986.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,453,10146,11,15,1
589484BR1,589484BR1_5,589484,Private flat/condo,688258.0,5,15-19 yrs old,Full time student,4.0,2.0,2.0,1.0,453,10146,11,15,1
589484CR5,589484CR5_3,589484,Private flat/condo,599986.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,453,10146,11,15,1
589484CR5,589484CR5_4,589484,Private flat/condo,307995.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,453,10146,11,15,1
589485AO,589485AO_1,589485,Private flat/condo,189720.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,426,10116,9,13,1
589628AR6,589628AR6_2,589628,Private flat/condo,49907.0,3,50-54 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,242,9397,0,11,1
589630AR1,589630AR1_1,589630,Private flat/condo,758029.0,5,60-64 yrs old,Employed Full-time,1.0,1.0,1.0,2.0,108,9525,0,9,1
589630BO,589630BO_1,589630,Private flat/condo,629414.0,4,40-44 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,108,9525,0,9,1
589630BO,589630BO_2,589630,Private flat/condo,629414.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,108,9525,0,9,1
589630CO,589630CO_1,589630,Private flat/condo,258499.0,5,45-49 yrs old,Self-employed,1.0,1.0,3.0,0.0,108,9525,0,9,1
589630CO,589630CO_2,589630,Private flat/condo,258499.0,5,35-39 yrs old,Employed Part-time,1.0,1.0,3.0,0.0,108,9525,0,9,1
589630DO,589630DO_1,589630,Private flat/condo,69543.0,4,55-59 yrs old,Employed Full-time,1.0,1.0,1.0,1.0,108,9525,0,9,1
589630AO,589630AO_2,589630,Private flat/condo,159561.0,5,15-19 yrs old,Full time student,0.0,3.0,2.0,0.0,108,9525,0,9,1
589630AO,589630AO_3,589630,Private flat/condo,139745.0,5,15-19 yrs old,Full time student,0.0,3.0,2.0,0.0,108,9525,0,9,1
589630AO,589630AO_4,589630,Private flat/condo,599986.0,5,10-14 yrs old,Full time student,0.0,3.0,2.0,0.0,108,9525,0,9,1
589630AR1,589630AR1_4,589630,Private flat/condo,574013.0,5,15-19 yrs old,Full time student,1.0,1.0,1.0,2.0,108,9525,0,9,1
589630BO,589630BO_3,589630,Private flat/condo,598668.0,4,6-9 yrs old,Full time student,2.0,1.0,3.0,0.0,108,9525,0,9,1
589630CO,589630CO_3,589630,Private flat/condo,289072.0,5,6-9 yrs old,Full time student,1.0,1.0,3.0,0.0,108,9525,0,9,1
589630DO,589630DO_2,589630,Private flat/condo,297822.0,4,15-19 yrs old,Full time student,1.0,1.0,1.0,1.0,108,9525,0,9,1
589854CR5,589854CR5_1,589854,Landed Property,639527.0,7,60-64 yrs old,Employed Full-time,4.0,0.0,3.0,2.0,1058,9423,0,8,1
589854CR5,589854CR5_2,589854,Landed Property,639527.0,7,55-59 yrs old,Employed Full-time,4.0,0.0,3.0,2.0,1058,9423,0,8,1
589854CR5,589854CR5_3,589854,Landed Property,639527.0,7,30-34 yrs old,Employed Full-time,4.0,0.0,3.0,2.0,1058,9423,0,8,1
589854CR5,589854CR5_4,589854,Landed Property,639527.0,7,25-29 yrs old,Employed Full-time,4.0,0.0,3.0,2.0,1058,9423,0,8,1
590004CR5,590004CR5_3,590004,HDB 4-room,188425.0,5,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,331,10660,38,55,1
590004CR5,590004CR5_4,590004,HDB 4-room,188425.0,5,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,331,10660,38,55,1
590006AR4,590006AR4_1,590006,HDB 5-room,238880.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,1198,10563,0,56,1
590006AR4,590006AR4_2,590006,HDB 5-room,79903.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,1198,10563,0,56,1
590006BO,590006BO_1,590006,Government executive flat,819642.0,5,35-39 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,1198,10563,0,56,1
590006BO,590006BO_2,590006,Government executive flat,609917.0,5,35-39 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,1198,10563,0,56,1
590006CO,590006CO_1,590006,HDB 5-room,678972.0,5,35-39 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,1198,10563,0,56,1
590006CR8,590006CR8_2,590006,HDB 5-room,599489.0,6,45-49 yrs old,Employed Full-time,1.0,4.0,2.0,0.0,1198,10563,0,56,1
590006DR1,590006DR1_1,590006,HDB 5-room,68811.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,1198,10563,0,56,1
590006DR1,590006DR1_2,590006,HDB 5-room,368239.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,1198,10563,0,56,1
590006AR4,590006AR4_3,590006,HDB 5-room,688258.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,1198,10563,0,56,1
590006AR4,590006AR4_4,590006,HDB 5-room,639798.0,4,20-24 yrs old,Full time student,2.0,2.0,2.0,0.0,1198,10563,0,56,1
590006BO,590006BO_3,590006,Government executive flat,597610.0,5,6-9 yrs old,Full time student,2.0,2.0,2.0,1.0,1198,10563,0,56,1
590006BO,590006BO_4,590006,Government executive flat,597611.0,5,6-9 yrs old,Full time student,2.0,2.0,2.0,1.0,1198,10563,0,56,1
590006CO,590006CO_3,590006,HDB 5-room,590006.0,5,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1198,10563,0,56,1
590006CO,590006CO_5,590006,HDB 5-room,597610.0,5,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,1198,10563,0,56,1
590006CR8,590006CR8_3,590006,HDB 5-room,597610.0,6,6-9 yrs old,Full time student,1.0,4.0,2.0,0.0,1198,10563,0,56,1
590006CR8,590006CR8_4,590006,HDB 5-room,139745.0,6,15-19 yrs old,Full time student,1.0,4.0,2.0,0.0,1198,10563,0,56,1
590006CR8,590006CR8_5,590006,HDB 5-room,599986.0,6,15-19 yrs old,Full time student,1.0,4.0,2.0,0.0,1198,10563,0,56,1
590006CR8,590006CR8_6,590006,HDB 5-room,597610.0,6,10-14 yrs old,Full time student,1.0,4.0,2.0,0.0,1198,10563,0,56,1
590008AO,590008AO_1,590008,HDB 5-room,738799.0,6,40-44 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,395,10678,33,43,1
590008AO,590008AO_2,590008,HDB 5-room,368051.0,6,40-44 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,395,10678,33,43,1
590008AO,590008AO_4,590008,HDB 5-room,309437.0,6,10-14 yrs old,Full time student,2.0,1.0,3.0,0.0,395,10678,33,43,1
590010AR6,590010AR6_2,590010,HDB 5-room,649930.0,4,25-29 yrs old,Employed Full-time,2.0,1.0,1.0,2.0,436,10733,28,36,1
590010AR6,590010AR6_3,590010,HDB 5-room,139651.0,4,55-59 yrs old,Employed Full-time,2.0,1.0,1.0,2.0,436,10733,28,36,1
590017AR4,590017AR4_1,590017,HDB 4-room,639495.0,5,55-59 yrs old,Employed Part-time,3.0,1.0,2.0,2.0,530,10924,27,41,1
590017AR4,590017AR4_3,590017,HDB 4-room,138632.0,5,25-29 yrs old,Employed Full-time,3.0,1.0,2.0,2.0,530,10924,27,41,1
590017AR4,590017AR4_4,590017,HDB 4-room,629174.0,5,25-29 yrs old,Employed Full-time,3.0,1.0,2.0,2.0,530,10924,27,41,1
590017AR4,590017AR4_5,590017,HDB 4-room,238872.0,5,20-24 yrs old,Employed Full-time,3.0,1.0,2.0,2.0,530,10924,27,41,1
590017CR1,590017CR1_1,590017,HDB 4-room,588182.0,5,35-39 yrs old,Employed Full-time,1.0,1.0,3.0,0.0,530,10924,27,41,1
590017CR5,590017CR5_2,590017,HDB 4-room,238864.0,3,55-59 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,530,10924,27,41,1
590017CR5,590017CR5_3,590017,HDB 4-room,117606.0,3,25-29 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,530,10924,27,41,1
590017DR4,590017DR4_1,590017,HDB 5-room,619094.0,7,35-39 yrs old,Employed Full-time,2.0,1.0,2.0,3.0,530,10924,27,41,1
590017DR4,590017DR4_2,590017,HDB 5-room,138632.0,7,35-39 yrs old,Employed Full-time,2.0,1.0,2.0,3.0,530,10924,27,41,1
590017CR1,590017CR1_3,590017,HDB 4-room,597611.0,5,6-9 yrs old,Full time student,1.0,1.0,3.0,0.0,530,10924,27,41,1
590017DR4,590017DR4_3,590017,HDB 5-room,597611.0,7,6-9 yrs old,Full time student,2.0,1.0,2.0,3.0,530,10924,27,41,1
590019AR5,590019AR5_3,590019,HDB 4-room,757621.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,400,10812,33,46,1
590019AR5,590019AR5_4,590019,HDB 4-room,677741.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,400,10812,33,46,1
591301CR7,591301CR7_1,591301,Private flat/condo,48621.0,4,50-54 yrs old,Employed Full-time,2.0,1.0,2.0,1.0,1544,9703,0,15,1
591301CR7,591301CR7_3,591301,Private flat/condo,127368.0,4,10-14 yrs old,Full time student,2.0,1.0,2.0,1.0,1544,9703,0,15,1
591401AR8,591401AR8_1,591401,Private flat/condo,119077.0,2,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1513,9646,0,9,1
591401AR8,591401AR8_2,591401,Private flat/condo,299939.0,2,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1513,9646,0,9,1
591501AO,591501AO_1,591501,HDB 5-room,310470.0,4,50-54 yrs old,Self-employed,2.0,2.0,1.0,1.0,315,10716,40,55,1
591501AO,591501AO_2,591501,HDB 5-room,609601.0,4,55-59 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,315,10716,40,55,1
591501AO,591501AO_3,591501,HDB 5-room,119077.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,315,10716,40,55,1
591501AO,591501AO_4,591501,HDB 5-room,129957.0,4,15-19 yrs old,Full time student,2.0,2.0,1.0,1.0,315,10716,40,55,1
593001AO,593001AO_1,593001,Private flat/condo,567720.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,1511,9592,0,9,1
593001BR1,593001BR1_1,593001,Private flat/condo,349570.0,6,60-64 yrs old,Employed Full-time,4.0,0.0,3.0,3.0,1511,9592,0,9,1
593001BR1,593001BR1_2,593001,Private flat/condo,168937.0,6,55-59 yrs old,Employed Full-time,4.0,0.0,3.0,3.0,1511,9592,0,9,1
593001BR1,593001BR1_3,593001,Private flat/condo,238164.0,6,30-34 yrs old,Employed Full-time,4.0,0.0,3.0,3.0,1511,9592,0,9,1
593001BR1,593001BR1_5,593001,Private flat/condo,238164.0,6,30-34 yrs old,Employed Full-time,4.0,0.0,3.0,3.0,1511,9592,0,9,1
593001AO,593001AO_3,593001,Private flat/condo,119077.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,1511,9592,0,9,1
593001AO,593001AO_4,593001,Private flat/condo,188065.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,1511,9592,0,9,1
593001BR1,593001BR1_4,593001,Private flat/condo,188065.0,6,25-29 yrs old,Full time student,4.0,0.0,3.0,3.0,1511,9592,0,9,1
593001CR1,593001CR1_4,593001,Private flat/condo,278790.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,1511,9592,0,9,1
594001CR5,594001CR5_2,594001,Private flat/condo,138632.0,4,55-59 yrs old,Employed Part-time,1.0,0.0,2.0,2.0,2282,9504,2,8,1
594001CR5,594001CR5_3,594001,Private flat/condo,248163.0,4,25-29 yrs old,Employed Full-time,1.0,0.0,2.0,2.0,2282,9504,2,8,1
595001CR5,595001CR5_1,595001,Private flat/condo,238877.0,6,50-54 yrs old,Employed Full-time,1.0,2.0,3.0,0.0,2272,9436,2,6,1
595001CR5,595001CR5_3,595001,Private flat/condo,119077.0,6,20-24 yrs old,Full time student,1.0,2.0,3.0,0.0,2272,9436,2,6,1
595001CR5,595001CR5_5,595001,Private flat/condo,269734.0,6,15-19 yrs old,Full time student,1.0,2.0,3.0,0.0,2272,9436,2,6,1
596230CR5,596230CR5_1,596230,Private flat/condo,188065.0,3,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,912,12783,0,9,2
596230CR5,596230CR5_2,596230,Private flat/condo,188065.0,3,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,912,12783,0,9,2
596231AO,596231AO_1,596231,Private flat/condo,678295.0,3,60-64 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,783,12866,1,11,2
596231BO,596231BO_1,596231,Private flat/condo,619973.0,4,50-54 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,783,12866,1,11,2
596231BO,596231BO_2,596231,Private flat/condo,738068.0,4,50-54 yrs old,Employed Part-time,2.0,0.0,3.0,0.0,783,12866,1,11,2
596231BO,596231BO_3,596231,Private flat/condo,798485.0,4,25-29 yrs old,Employed Full-time,2.0,0.0,3.0,0.0,783,12866,1,11,2
596231CR5,596231CR5_1,596231,Private flat/condo,367957.0,5,50-54 yrs old,Employed Full-time,1.0,3.0,2.0,0.0,783,12866,1,11,2
596231CR5,596231CR5_3,596231,Private flat/condo,737902.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,783,12866,1,11,2
596231CR5,596231CR5_4,596231,Private flat/condo,139650.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,783,12866,1,11,2
596231CR5,596231CR5_5,596231,Private flat/condo,289072.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,783,12866,1,11,2
596288AO,596288AO_1,596288,Private flat/condo,659674.0,6,65-69 yrs old,Employed Full-time,4.0,1.0,3.0,2.0,142,9811,1,14,1
596288AO,596288AO_2,596288,Private flat/condo,119077.0,6,65-69 yrs old,Employed Part-time,4.0,1.0,3.0,2.0,142,9811,1,14,1
596288AO,596288AO_3,596288,Private flat/condo,486066.0,6,25-29 yrs old,Employed Full-time,4.0,1.0,3.0,2.0,142,9811,1,14,1
596288AO,596288AO_4,596288,Private flat/condo,600044.0,6,25-29 yrs old,Employed Full-time,4.0,1.0,3.0,2.0,142,9811,1,14,1
596288AO,596288AO_5,596288,Private flat/condo,119963.0,6,20-24 yrs old,Employed Full-time,4.0,1.0,3.0,2.0,142,9811,1,14,1
596288BO,596288BO_1,596288,Private flat/condo,368328.0,2,55-59 yrs old,Employed Full-time,2.0,0.0,1.0,1.0,142,9811,1,14,1
596288BO,596288BO_2,596288,Private flat/condo,738547.0,2,50-54 yrs old,Employed Full-time,2.0,0.0,1.0,1.0,142,9811,1,14,1
596288CO,596288CO_1,596288,Private flat/condo,38987.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,3.0,0.0,142,9811,1,14,1
596288CO,596288CO_2,596288,Private flat/condo,38987.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,3.0,0.0,142,9811,1,14,1
596288CO,596288CO_3,596288,Private flat/condo,599986.0,5,10-14 yrs old,Full time student,2.0,2.0,3.0,0.0,142,9811,1,14,1
596288CO,596288CO_4,596288,Private flat/condo,599986.0,5,6-9 yrs old,Full time student,2.0,2.0,3.0,0.0,142,9811,1,14,1
596349CR5,596349CR5_1,596349,Landed Property,588179.0,4,60-64 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,329,10964,16,52,1
596349CR5,596349CR5_3,596349,Landed Property,588179.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,329,10964,16,52,1
596397CR5,596397CR5_4,596397,Landed Property,118223.0,7,45-49 yrs old,Employed Full-time,2.0,1.0,4.0,2.0,707,11376,0,8,1
596397CR5,596397CR5_5,596397,Landed Property,68804.0,7,45-49 yrs old,Employed Full-time,2.0,1.0,4.0,2.0,707,11376,0,8,1
596397CR5,596397CR5_6,596397,Landed Property,268097.0,7,10-14 yrs old,Full time student,2.0,1.0,4.0,2.0,707,11376,0,8,1
596413CR5,596413CR5_3,596413,Landed Property,486632.0,8,40-44 yrs old,Employed Full-time,1.0,3.0,2.0,2.0,740,11409,0,4,1
596413CR5,596413CR5_5,596413,Landed Property,139649.0,8,15-19 yrs old,Full time student,1.0,3.0,2.0,2.0,740,11409,0,4,1
596413CR5,596413CR5_6,596413,Landed Property,139648.0,8,6-9 yrs old,Full time student,1.0,3.0,2.0,2.0,740,11409,0,4,1
596641CR5,596641CR5_2,596641,Landed Property,128464.0,5,50-54 yrs old,Self-employed,1.0,3.0,2.0,0.0,1080,11243,2,11,1
596641CR5,596641CR5_3,596641,Landed Property,599489.0,5,20-24 yrs old,Full time student,1.0,3.0,2.0,0.0,1080,11243,2,11,1
596641CR5,596641CR5_4,596641,Landed Property,688258.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,1080,11243,2,11,1
596641CR5,596641CR5_5,596641,Landed Property,608784.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,1080,11243,2,11,1
596661AR7,596661AR7_2,596661,Landed Property,368183.0,5,60-64 yrs old,Employed Part-time,0.0,3.0,0.0,2.0,1207,11155,1,7,1
596661AR7,596661AR7_3,596661,Landed Property,138632.0,5,20-24 yrs old,Full time student,0.0,3.0,0.0,2.0,1207,11155,1,7,1
596661AR7,596661AR7_4,596661,Landed Property,639798.0,5,20-24 yrs old,Full time student,0.0,3.0,0.0,2.0,1207,11155,1,7,1
596661AR7,596661AR7_5,596661,Landed Property,639798.0,5,20-24 yrs old,Full time student,0.0,3.0,0.0,2.0,1207,11155,1,7,1
596716AO,596716AO_1,596716,Private flat/condo,89315.0,4,60-64 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,1140,11401,1,3,1
596716AO,596716AO_3,596716,Private flat/condo,138617.0,4,30-34 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,1140,11401,1,3,1
596716AO,596716AO_4,596716,Private flat/condo,117525.0,4,30-34 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,1140,11401,1,3,1
596730CR5,596730CR5_1,596730,Private flat/condo,79907.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,1294,11633,1,1,1
596730CR5,596730CR5_3,596730,Private flat/condo,598112.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,1294,11633,1,1,1
596744AO,596744AO_1,596744,Private flat/condo,119077.0,4,50-54 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,887,11322,11,18,1
596744BO,596744BO_1,596744,Private flat/condo,38989.0,5,55-59 yrs old,Self-employed,3.0,2.0,1.0,2.0,887,11322,11,18,1
596744BO,596744BO_2,596744,Private flat/condo,49315.0,5,50-54 yrs old,Employed Full-time,3.0,2.0,1.0,2.0,887,11322,11,18,1
596744BO,596744BO_4,596744,Private flat/condo,299939.0,5,20-24 yrs old,Employed Full-time,3.0,2.0,1.0,2.0,887,11322,11,18,1
596744CO,596744CO_2,596744,Private flat/condo,627866.0,6,45-49 yrs old,Employed Full-time,1.0,2.0,3.0,0.0,887,11322,11,18,1
596744DO,596744DO_1,596744,Private flat/condo,49319.0,4,60-64 yrs old,Employed Full-time,2.0,1.0,0.0,2.0,887,11322,11,18,1
596744DO,596744DO_2,596744,Private flat/condo,68895.0,4,55-59 yrs old,Employed Full-time,2.0,1.0,0.0,2.0,887,11322,11,18,1
596744AO,596744AO_3,596744,Private flat/condo,597610.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,887,11322,11,18,1
