HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis
600339CO,600339,4644,103.7315245,1.349529208,HDB 3-room,796.6757368,15411,21,5600.29667345,58646.4208243,68.04,382407.48,5620.33333333333,600339CO_1,Chinese,2,35-54 yrs,Permanent Resident,Female,Employed Full-time,Professional,Manufacturing,$4000-$4999,4500.0,638888.0,4644,13.632
600339DO,600339,4645,103.7315245,1.349529208,HDB 3-room,796.6757368,15411,21,5600.29667345,58646.4208243,68.04,382407.48,5620.33333333333,600339DO_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Manufacturing,$2000-$2499,2250.0,629623.0,4645,9.125200000000001
600351AO,600351,4646,103.7307728,1.344848561,HDB 3-room,335.0971404,15253,13,5830.17580877,58646.4208243,68.04,382407.48,5620.33333333333,600351AO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$3000-$3999,3500.0,417939.0,4646,24.4272
600351BO,600351,4647,103.7307728,1.344848561,HDB 3-room,335.0971404,15253,13,5830.17580877,58646.4208243,68.04,382407.48,5620.33333333333,600351BO_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$1500-$1999,1750.0,600347.0,4647,0.6674
600351CO,600351,4648,103.7307728,1.344848561,HDB 3-room,335.0971404,15253,13,5830.17580877,58646.4208243,68.04,382407.48,5620.33333333333,600351CO_1,Malay,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Manufacturing,$1001-$1499,1250.0,628437.0,4648,12.1839
600401BR1,600401,4649,103.7503026,1.320353923,HDB 5-room,1668.800104,12214,12,5453.32010531,58646.4208243,117.53,1016634.5,8650.0,600401BR1_1,Indian,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,637672.0,4649,17.8693
600401CR3,600401,4650,103.7503026,1.320353923,HDB 5-room,1668.800104,12214,12,5453.32010531,58646.4208243,117.53,1016634.5,8650.0,600401CR3_1,Others,6,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,637448.0,4650,15.0528
600401DR2,600401,4651,103.7503026,1.320353923,HDB 5-room,1668.800104,12214,12,5453.32010531,58646.4208243,117.53,1016634.5,8650.0,600401DR2_1,Malay,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,2750.0,628457.0,4651,7.1686000000000005
600409BR2,600409,4652,103.7473763,1.31852332,HDB 4-room,1709.636854,12461,12,5824.20126623,58646.4208243,94.93,821144.5,8650.0,600409BR2_1,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,627657.0,4652,7.2041
600409CR8,600409,4653,103.7473763,1.31852332,HDB 4-room,1709.636854,12461,12,5824.20126623,58646.4208243,94.93,821144.5,8650.0,600409CR8_3,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Professional Services (e.g. legal, accounting, engineering,",$1500-$1999,1750.0,128381.0,4653,1.451
600409DR2,600409,4654,103.7473763,1.31852332,HDB 4-room,1709.636854,12461,12,5824.20126623,58646.4208243,94.93,821144.5,8650.0,600409DR2_3,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,2750.0,118229.0,4654,7.87
600410AR8,600410,4655,103.7474365,1.319008172,HDB 3-room,1661.428192,12471,12,5781.00892098,58646.4208243,68.04,588546.0,8650.0,600410AR8_3,Malay,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,627867.0,4655,16.6221
600410BR8,600410,4656,103.7474365,1.319008172,HDB 3-room,1661.428192,12471,12,5781.00892098,58646.4208243,68.04,588546.0,8650.0,600410BR8_1,Indian,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Transport and Storage,$2000-$2499,2250.0,555856.0,4656,21.5714
600411AO,600411,4657,103.7466948,1.319017558,HDB 3-room,1633.858038,12550,17,5838.1279675,58646.4208243,68.04,544796.28,8007.0,600411AO_1,Indian,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,627879.0,4657,12.8798
600411AR4,600411,4658,103.7466948,1.319017558,HDB 3-room,1633.858038,12550,17,5838.1279675,58646.4208243,68.04,544796.28,8007.0,600411AR4_2,Indian,3,35-54 yrs,Permanent Resident,Female,Self-employed,Professional,"Community, Social and Personal Services (e.g. public adminis",$2000-$2499,2250.0,600101.0,4658,2.9689
600411BR1,600411,4659,103.7466948,1.319017558,HDB 3-room,1633.858038,12550,17,5838.1279675,58646.4208243,68.04,544796.28,8007.0,600411BR1_4,Chinese,8,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,139950.0,4659,8.5291
600411CO,600411,4660,103.7466948,1.319017558,HDB 3-room,1633.858038,12550,17,5838.1279675,58646.4208243,68.04,544796.28,8007.0,600411CO_1,Indian,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,629032.0,4660,9.3729
600411DR3,600411,4661,103.7466948,1.319017558,HDB 3-room,1633.858038,12550,17,5838.1279675,58646.4208243,68.04,544796.28,8007.0,600411DR3_1,Malay,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$2500-$2999,2750.0,138632.0,4661,7.256399999999999
