home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis,choice,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
578,male,31~40,Bachelor,With Partner and Children,2 ~ 3万元,156.25,地铁,3910852.1,439.5521396,128,4317.429257,96949,2508.61739042,12035.6133757,1891,119,578,24.5050196171,2,24505.0196171,30.160024144123078,0.8168339872366667,1.2891493087043666,6.0,2.45050196171,0.0,5.53160713704289,0.0,12000,25000.0,0.2,990.0,21410.0
579,female,18~30,Master,Three Generations or More Living Together,7000元 ~ 1万元,53.125,自行车/电动自行车,5335496.1,438.1903332,197,5762.289593,84770,10927.4656439,18700.9387734,3261,349,579,0.84114332585,3,841.14332585,1.035253324123077,0.028038110861666667,0.4241951904653606,3.0,0.08411433258499999,0.0,0.18987433992099323,0.0,3000,12000.0,0.1,90.0,7860.0
580,male,18~30,Master,Living with Partner,1 ~ 2万元,93.75,公交车,2526493.2,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,580,8.15738953199,2,8157.389531990001,10.03986403937231,0.2719129843996667,0.6916161830434544,4.0,0.815738953199,0.0,1.8413971855507902,0.0,12000,25000.0,0.2,990.0,13410.0
581,male,41~50,Master,With Partner and Children,2 ~ 3万元,156.25,自行车/电动自行车,3594813.0,2191.195186,16,15793.84679,53454,20254.9903223,31906.5716522,193,5,581,13.583866251900002,3,13583.8662519,16.71860461772308,0.4527955417300001,0.8899629512840316,5.0,1.35838662519,0.0,3.06633549704289,0.0,12000,25000.0,0.2,990.0,21410.0
583,male,31~40,Bachelor,Living Alone,1 ~ 2万元,93.75,公交车,1983979.8,655.5614351,87,6564.885356,84770,9003.76315302,13815.5755924,1991,105,583,35.302320147500005,2,35302.3201475,43.449009412307696,1.1767440049166669,1.6838086385913706,10.0,3.5302320147500006,0.0,7.968921026523704,0.0,12000,25000.0,0.2,990.0,13410.0
584,male,41~50,Bachelor,Living with Partner,2 ~ 3万元,156.25,地铁,3197667.0,275.1322843,134,6812.123368,72170,10186.5938771,22106.7106587,1540,35,584,20.119332917700003,2,20119.3329177,24.7622558987077,0.6706444305900001,1.1288451503634644,5.0,2.01193329177,0.0,4.541610139435667,0.0,12000,25000.0,0.2,990.0,21410.0
585,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,私家车,0.0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138,585,5.77678460836,1,5776.78460836,7.10988874875077,0.19255948694533334,0.6046011054099052,3.0,0.5776784608359999,0.0,1.3040145842799098,0.0,3000,12000.0,0.1,90.0,7860.0
586,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,自行车/电动自行车,2974712.4,315.2290876,73,11724.76107,93478,7759.9326916,4496.80175448,1229,108,586,5.5344597386,3,5534.4597386,6.8116427552,0.18448199128666667,0.5957437275453944,3.0,0.5534459738599999,0.0,1.249313710744921,0.0,3000,12000.0,0.1,90.0,7860.0
587,male,18~30,Bachelor,Living with Partner,3 ~ 5万元,250.0,地铁,3307477.8,468.6751673,69,17381.03843,93478,14225.0488744,3704.93114746,599,48,587,0.631378881605,2,631.378881605,0.7770817004369232,0.021045962720166667,0.4165279504207987,3.0,0.0631378881605,0.0,0.14252344957223478,0.0,35000,55000.0,0.3,6090.0,32410.0
588,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,公交车,7095785.4,410.7947296,132,3863.727674,84770,8770.18807383,16927.331744,3074,287,588,1.32349408708,2,1323.49408708,1.6289157994830772,0.044116469569333336,0.4418259147062525,3.0,0.132349408708,0.0,0.29875713026636574,0.0,3000,12000.0,0.1,90.0,7860.0
589,female,31~40,Bachelor,Three Generations or More Living Together,1 ~ 2万元,93.75,地铁,5594232.6,510.0069715,15,12286.92232,93478,7716.23545409,4399.01283771,722,69,589,3.50507539448,2,3505.07539448,4.313938947052308,0.11683584648266666,0.5215663474605681,3.0,0.350507539448,0.0,0.7912134073318284,0.0,12000,25000.0,0.2,990.0,13410.0
590,female,31~40,Master,With Partner and Children,3 ~ 5万元,250.0,私家车,2455845.5,0.0,8,19463.33467,53454,21094.2618873,32963.374231,614,1,590,3.25140680683,1,3251.40680683,4.00173145456,0.10838022689433333,0.5122943378009812,3.0,0.325140680683,0.0,0.7339518751309255,0.0,35000,55000.0,0.3,6090.0,32410.0
591,female,51~60,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,公交车,2761277.2,1325.133719,14,12217.70295,84770,17626.3969621,24621.8554576,1147,66,591,13.0920209681,2,13092.0209681,16.113256576123078,0.43640069893666666,0.8719851864190017,5.0,1.30920209681,0.0,2.9553094736117385,0.0,3000,12000.0,0.1,90.0,7860.0
592,male,41~50,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,私家车,4627062.0,445.4761792,149,5696.920161,84770,11398.6747202,21511.9572591,2023,121,592,0.502481422777,1,502.48142277700003,0.618438674187077,0.016749380759233334,0.4118165334715373,3.0,0.050248142277700004,0.0,0.1134269577374718,0.0,3000,12000.0,0.1,90.0,7860.0
593,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,私家车,5399677.8,936.6580918,44,10074.44242,84770,12658.4685,15276.9229104,1050,84,593,10.104586087,1,10104.586087,12.436413645538462,0.3368195362333333,0.7627894624566616,4.0,1.0104586087,0.0,2.2809449406320543,0.0,3000,12000.0,0.1,90.0,7860.0
594,female,31~40,Master,Living with Partner,7000元以下,21.875,公交车,1813422.6,196.2981535,152,2593.766361,89804,8351.17360741,18320.0910162,2397,162,594,5.97655570916,2,5976.55570916,7.355760872812309,0.19921852363866668,0.6119030720959799,3.0,0.5976555709160001,0.0,1.3491096408939054,0.0,3000,12000.0,0.1,90.0,3360.0
595,male,31~40,Master,Living with Partner,2 ~ 3万元,156.25,私家车,1289068.0,441.0388776,5,22748.53754,53454,23307.1247486,34650.6213828,165,1,595,27.9253299528,1,27925.3299528,34.369636864984614,0.9308443317599999,1.4141673519914277,6.0,2.7925329952799998,0.0,6.303686219593679,0.0,12000,25000.0,0.2,990.0,21410.0
596,male,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,私家车,0.0,383.4936447,249,4389.534271,89804,7421.2647341,14276.7757113,2698,138,596,5.7279755412,1,5727.9755412,7.049816050707692,0.19093251804,0.602817052656762,3.0,0.57279755412,0.0,1.2929967361625283,0.0,3000,12000.0,0.1,90.0,7860.0
597,male,18~30,Bachelor,Living Alone,7000元以下,21.875,私家车,898639.5,442.9721185,116,3631.520733,84770,9257.29039616,18481.9943156,2967,272,597,10.7880852427,1,10788.085242699999,13.27764337563077,0.3596028414233333,0.7877724957627561,4.0,1.0788085242699998,0.0,2.4352336890970654,0.0,3000,12000.0,0.1,90.0,3360.0
599,male,18~30,Master,Living with Partner,3 ~ 5万元,250.0,地铁,2472591.0,1264.418614,103,20149.68233,56075,18720.547619,10474.3890672,798,9,599,2.50103454094,2,2501.03454094,3.0781963580800005,0.08336781803133334,0.48486698086225855,3.0,0.25010345409400003,0.0,0.5645676164650113,0.0,35000,55000.0,0.3,6090.0,32410.0
600,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,私家车,3554020.8,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56,600,12.4703107956,1,12470.3107956,15.348074825353848,0.41567702652,0.849260643430506,5.0,1.24703107956,0.0,2.814968576884876,0.0,3000,12000.0,0.1,90.0,7860.0
601,male,18~30,Master,Living Alone,5万元以上,375.0,私家车,1005836.7,283.0890156,83,128.4053386,89804,5833.10893957,16334.1239735,2227,113,601,0.296811394268,1,296.811394268,0.36530633140676927,0.009893713142266667,0.4042989511461525,3.0,0.0296811394268,0.0,0.06700031473318285,0.0,55000,80000.0,0.35,12090.0,46160.0
602,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,公交车,2377161.6,607.8727641,53,13187.87631,84770,18819.3916855,26588.8988928,862,47,602,2.42554440012,2,2425.5444001200003,2.985285415532308,0.08085148000400001,0.4821076903983862,3.0,0.24255444001200002,0.0,0.5475269526230249,0.0,3000,12000.0,0.1,90.0,7860.0
603,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,私家车,2369347.2,69.64452342,185,6626.472039,72170,3337.4915166,14881.0742995,1576,56,603,8.06746220815,1,8067.462208149999,9.929184256184616,0.2689154069383333,0.6883291894782294,4.0,0.8067462208149999,0.0,1.8210975639164786,0.0,3000,12000.0,0.1,90.0,7860.0
604,female,18~30,Master,With Partner and Children,7000元 ~ 1万元,53.125,地铁,2216183.0,294.2834036,99,17619.02939,56075,17242.6400557,11768.0087901,846,15,604,1.60648851388,2,1606.48851388,1.9772166324676923,0.053549617129333336,0.4521698326631705,3.0,0.160648851388,0.0,0.362638490717833,0.0,3000,12000.0,0.1,90.0,7860.0
605,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,93.75,私家车,2257392.5,136.276078,65,15941.51929,72170,12261.2770901,20262.7560633,263,2,605,10.7790430233,1,10779.0430233,13.266514490215386,0.35930143411,0.7874419875733205,4.0,1.07790430233,0.0,2.4331925560496614,0.0,12000,25000.0,0.2,990.0,13410.0
606,male,31~40,Master,Living with Partner,2 ~ 3万元,156.25,公交车,2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,606,15.0406491426,2,15040.6491426,18.51156817550769,0.50135497142,0.943210793910601,5.0,1.50406491426,0.0,3.3951803933634315,0.0,12000,25000.0,0.2,990.0,21410.0
607,male,41~50,Bachelor,Three Generations or More Living Together,2 ~ 3万元,156.25,私家车,6624792.9,396.4551073,71,6350.843035,84770,11123.4804273,18119.5599583,2913,316,607,7.98832797587,1,7988.32797587,9.831788277993846,0.2662775991956667,0.6854367013980084,4.0,0.798832797587,0.0,1.8032343060654628,0.0,12000,25000.0,0.2,990.0,21410.0
608,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,自行车/电动自行车,6338296.8,782.0607152,70,5389.756961,89804,10721.3430981,21589.5411771,1525,43,608,7.07792931501,3,7077.92931501,8.711297618473846,0.235930977167,0.6521601130124739,4.0,0.7077929315010001,0.0,1.597726707677201,0.0,3000,12000.0,0.1,90.0,7860.0
609,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,地铁,4673502.9,1254.377822,99,5213.322158,96949,5332.39852562,17395.6760923,1412,29,609,12.9318165185,2,12931.8165185,15.916081868923078,0.43106055061666665,0.8661294467787057,5.0,1.29318165185,0.0,2.9191459409706546,0.0,3000,12000.0,0.1,90.0,7860.0
610,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,公交车,5106281.4,250.0798174,129,5228.33788,96949,2769.29829767,11052.9137516,1740,96,610,0.429315940053,2,429.315940053,0.5283888492959999,0.0143105313351,0.4091422131355039,3.0,0.0429315940053,0.0,0.09691104741602709,0.0,3000,12000.0,0.1,90.0,7860.0
611,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,93.75,自行车/电动自行车,2111901.8,1522.09735,175,10897.26536,72170,6948.29039376,16273.1603922,1022,10,611,3.81479101322,3,3814.79101322,4.695127400886154,0.12715970044066666,0.532886969518213,3.0,0.38147910132199997,0.0,0.8611266395530475,0.0,12000,25000.0,0.2,990.0,13410.0
612,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,公交车,4658200.8,580.8415063,81,6564.182687,72170,11637.3158394,22773.506655,1667,25,612,22.7236917931,2,22723.6917931,27.96762066843077,0.7574563931033332,1.2240388078574602,6.0,2.27236917931,0.0,5.129501533431151,0.0,12000,25000.0,0.2,990.0,13410.0
613,male,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,53.125,地铁,5256216.9,1028.65207,175,9359.259759,84770,9968.50957163,11205.899203,1410,82,613,0.550395549595,2,550.395549595,0.6774099071938462,0.018346518319833336,0.4135678746636132,3.0,0.055039554959500005,0.0,0.12424278771896165,0.0,3000,12000.0,0.1,90.0,7860.0
614,female,18~30,Master,Other,7000元以下,21.875,地铁,4758054.0,222.3518199,172,10566.55459,93478,6103.13252757,5968.57955298,1521,127,614,1.38895191574,2,1388.95191574,1.7094792809107693,0.046298397191333336,0.44421850744015656,3.0,0.13889519157400002,0.0,0.3135331638239278,0.0,3000,12000.0,0.1,90.0,3360.0
615,female,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,私家车,1234542.0,1987.527797,24,13229.19263,93478,7479.56341682,9087.95368941,513,5,615,5.56485162588,1,5564.85162588,6.849048154929231,0.18549505419600001,0.5968546016786238,3.0,0.5564851625880001,0.0,1.2561741819142214,0.0,3000,12000.0,0.1,90.0,7860.0
616,female,18~30,Master,Living with Parents,1 ~ 2万元,93.75,私家车,5620338.9,389.533292,72,5493.054482,84770,11015.394604,21602.5971124,1556,50,616,6.2261616136,1,6226.1616136,7.662968139815385,0.20753872045333335,0.6210265839131027,4.0,0.6226161613600001,0.0,1.4054540888487586,0.0,12000,25000.0,0.2,990.0,13410.0
617,male,31~40,Master,Living with Partner,2 ~ 3万元,156.25,公交车,2269357.2,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,617,14.7463845434,2,14746.3845434,18.14939636110769,0.49154615144666663,0.9324549323688422,5.0,1.47463845434,0.0,3.328754975936795,0.0,12000,25000.0,0.2,990.0,21410.0
618,female,18~30,Bachelor,Living Alone,2 ~ 3万元,156.25,地铁,2201931.6,632.2839411,348,4260.942542,84770,9550.17287749,17992.1171481,3374,336,618,0.294045530381,2,294.045530381,0.36190219123815387,0.009801517679366666,0.4041978542113095,3.0,0.029404553038100002,0.0,0.06637596622595937,0.0,12000,25000.0,0.2,990.0,21410.0
619,male,31~40,Master,Living Alone,2 ~ 3万元,156.25,地铁,1892866.8,464.6113228,101,4958.537728,89804,7118.86287349,13296.4097347,2471,120,619,8.81473082181,2,8814.73082181,10.848899472996923,0.293824360727,0.7156431027551917,4.0,0.8814730821810001,0.0,1.989781223884876,0.0,12000,25000.0,0.2,990.0,21410.0
620,male,18~30,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,公交车,2268157.6,386.3300466,382,1094.578995,89804,6704.34981547,16632.4765828,2373,126,620,2.84488743583,2,2844.88743583,3.5013999210215387,0.09482958119433334,0.49743537725864617,3.0,0.284488743583,0.0,0.6421867800970655,0.0,3000,12000.0,0.1,90.0,7860.0
621,male,41~50,Bachelor,With Partner and Children,3 ~ 5万元,250.0,地铁,3184485.9,647.3859921,92,6665.846691,72170,8987.96827871,21037.2228112,1387,40,621,8.96874856616,2,8968.74856616,11.038459773735385,0.29895828553866666,0.7212727080074249,4.0,0.8968748566160001,0.0,2.024548209065463,0.0,35000,55000.0,0.3,6090.0,32410.0
622,male,41~50,Bachelor,With Partner and Children,7000元以下,21.875,自行车/电动自行车,5318615.1,546.967986,137,9407.468514,84770,10633.3881486,12310.3497176,1635,81,622,6.381363525869999,3,6381.36352587,7.853985877993845,0.212712117529,0.6266994724764249,4.0,0.638136352587,0.0,1.4404883805575621,0.0,3000,12000.0,0.1,90.0,3360.0
623,male,31~40,Bachelor,Living Alone,7000元 ~ 1万元,53.125,私家车,2567023.8,656.6105792,112,3033.485288,96949,2854.39759759,13515.4832849,2102,130,623,1.45733522236,1,1457.33522236,1.793643350596923,0.048577840745333334,0.44671803126929527,3.0,0.145733522236,0.0,0.3289695761534989,0.0,3000,12000.0,0.1,90.0,7860.0
624,male,31~40,Master,Living with Parents,2 ~ 3万元,156.25,地铁,3639150.9,431.1377373,43,626.067841,89804,5827.5942382,16618.6966915,1937,102,624,6.030320849040001,2,6030.32084904,7.421933352664616,0.20101069496800003,0.6138682775671604,4.0,0.6030320849040001,0.0,1.3612462413182846,0.0,12000,25000.0,0.2,990.0,21410.0
625,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,公交车,0.0,774.3084515,111,4293.226461,96949,4809.51637871,12216.7048532,2223,91,625,1.25831538672,2,1258.31538672,1.5486958605784615,0.041943846224000006,0.4394435245769272,3.0,0.125831538672,0.0,0.28404410535440183,0.0,12000,25000.0,0.2,990.0,13410.0
626,male,31~40,Bachelor,Living with Parents,2 ~ 3万元,156.25,私家车,4158336.6,363.2313236,172,12860.06251,84770,15225.953637,16209.057638,1288,110,626,21.1394819448,1,21139.4819448,26.017823932061543,0.70464939816,1.166133297552348,5.0,2.11394819448,0.0,4.7718920868623025,0.0,12000,25000.0,0.2,990.0,21410.0
627,male,31~40,Master,Living with Partner,3 ~ 5万元,250.0,公交车,441559.8,2030.289929,231,21427.35273,49695,26334.8245653,37638.8225064,1033,5,627,31.3376384181,2,31337.6384181,38.56940112996923,1.04458794727,1.5388929135789184,6.0,3.13376384181,0.0,7.073959010857788,0.0,35000,55000.0,0.3,6090.0,32410.0
628,male,31~40,Bachelor,Three Generations or More Living Together,7000元 ~ 1万元,53.125,公交车,4725765.0,1200.460139,39,17613.85328,53454,17922.1180219,29314.8230726,495,13,628,3.03873308491,2,3038.73308491,3.7399791814276924,0.10129110283033334,0.5045207588086019,3.0,0.303873308491,0.0,0.6859442629593681,0.0,3000,12000.0,0.1,90.0,7860.0
629,male,41~50,Bachelor,With Partner and Children,1 ~ 2万元,93.75,公交车,4898643.4,154.6470008,274,1806.126447,89804,7515.54362207,17909.5639731,2372,123,629,0.4891706057459999,2,489.1706057459999,0.6020561301489229,0.016305686858199997,0.4113300009243592,3.0,0.04891706057459999,0.0,0.11042225863340857,0.0,12000,25000.0,0.2,990.0,13410.0
630,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,地铁,2292985.2,0.0,308,20548.07901,49695,26151.9102133,33174.001411,911,16,630,2.75864790171,2,2758.64790171,3.3952589559507693,0.09195493005699999,0.4942831785540033,3.0,0.27586479017099996,0.0,0.6227196166388262,0.0,3000,12000.0,0.1,90.0,7860.0
631,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,4017156.0,2611.079851,90,22243.90961,84770,26904.1221667,30430.2827572,293,2,631,20.9990895985,3,20999.0895985,25.845033351999998,0.6999696532833333,1.161001723307839,5.0,2.09990895985,0.0,4.740200812302484,0.0,12000,25000.0,0.2,990.0,13410.0
632,female,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,公交车,5411898.8,603.4830342,111,10038.35577,93478,6437.91849369,6174.58716351,2081,161,632,1.47796120518,2,1477.96120518,1.8190291756061538,0.049265373506,0.4474719453180043,3.0,0.147796120518,0.0,0.3336255542167043,0.0,3000,12000.0,0.1,90.0,7860.0
633,male,31~40,Master,Living with Parents,2 ~ 3万元,156.25,公交车,3404035.8,82.25054266,153,7544.799606,84770,13243.6384546,22036.260848,2481,207,633,9.88287792964,2,9882.877929639999,12.16354206724923,0.3294292643213333,0.754685659791558,4.0,0.9882877929639999,0.0,2.2308979525146726,0.0,12000,25000.0,0.2,990.0,21410.0
634,female,18~30,Doctorate and Above,Living with Parents,2 ~ 3万元,156.25,私家车,3771424.8,480.5511689,178,16395.7391,56075,16105.0580719,11310.6160117,852,18,634,17.006490867199997,1,17006.4908672,20.931065682707686,0.5668830289066665,1.0150655853476054,5.0,1.7006490867199997,0.0,3.8389369903386,0.0,12000,25000.0,0.2,990.0,21410.0
635,male,18~30,High School and Below,Living Alone,7000元以下,21.875,公交车,220779.9,2121.752188,354,21546.25973,49695,26499.0191905,37753.5858627,1023,4,635,24.5348126691,2,24534.8126691,30.196692515815382,0.81782708897,1.2902382944100532,6.0,2.45348126691,0.0,5.538332430948081,0.0,3000,12000.0,0.1,90.0,3360.0
636,male,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,53.125,公交车,2495235.6,279.9679265,58,15899.86049,93478,11605.3761893,661.615953189,450,12,636,17.537977491000003,2,17537.977491,21.585203065846155,0.5845992497000001,1.034492307258535,5.0,1.7537977491000003,0.0,3.958911397516931,0.0,3000,12000.0,0.1,90.0,7860.0
637,male,31~40,Bachelor,Three Generations or More Living Together,2 ~ 3万元,156.25,地铁,1208582.1,1701.527978,16,17406.83608,72170,13484.6745893,20725.4218508,228,3,637,33.136415628900004,2,33136.4156289,40.78328077403077,1.1045471876300001,1.6046412185956767,8.0,3.3136415628900004,0.0,7.480003527968399,0.0,12000,25000.0,0.2,990.0,21410.0
638,male,31~40,Master,With Partner and Children,2 ~ 3万元,156.25,地铁,3514410.9,575.1969935,121,3796.980465,84770,9423.76597664,18612.1064625,2833,282,638,6.93828184823,2,6938.28184823,8.539423813206154,0.23127606160766667,0.6470557653558868,4.0,0.693828184823,0.0,1.5662035774785554,0.0,12000,25000.0,0.2,990.0,21410.0
639,male,31~40,Master,Living with Parents,1 ~ 2万元,93.75,公交车,6939068.4,273.4867476,226,4379.535045,89804,8813.04578567,16328.7093085,2886,253,639,2.72980030773,2,2729.80030773,3.3597542248984618,0.090993343591,0.493228750914711,3.0,0.27298003077300004,0.0,0.616207744408578,0.0,12000,25000.0,0.2,990.0,13410.0
